LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
RAW MILL BAG HOUSE GROUP,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_441FN1_PT02,B_421BF1_PT01,C_421BF1_TT_AVG,D_361LD3_ZT,E_421BF1_TT02,F_421BF1_DP,G_421BF1_PT04,H_391CV2_II,I_421FN1_SZ,J_421FN1_KW_EM,K_361GA1_O2,L_361GA1_SO,M_361GA1_NO,N_361GA1_DM
TAG DES,PRE-HEATER FAN O/L DRAFT,BAG HOUSE I/L DRAFT,BAG HOUSE I/L TEMP AVG,BAG HOUSE I/L DAMPER,BAG HOUSE O/L TEMP,BAG HOUSE DP,BAG HOUSE AIR COMPRESSOR PRESSURE,CHAIN CONVEYOR,BAG HOUSE FAN RPM,RABH  KW,STACK O2,STACK SOX,STACK NOX,STACK EMMISION
UNIT,mmWc,mmWc,°C,%,°C,mmWc,mmWc,Amp,rpm,kw,ppm,ppm,ppm,mg/Nm³
08/08/2019 16:00:00,-25.0,-15.5,0.0,100.0,85.8,92.0,5.5,8.7,428.3,169.6,7.7,0.5,599.1,6.4
08/08/2019 17:00:00,-25.3,-16.5,0.0,100.0,81.5,93.5,5.4,8.7,447.9,195.4,7.7,2.5,556.8,6.8
08/08/2019 18:00:00,-26.0,-15.6,0.0,89.3,96.4,88.5,5.5,8.6,409.3,145.5,6.0,0.5,783.0,6.2
08/08/2019 19:00:00,-24.9,-26.6,0.0,100.0,122.5,94.1,5.5,8.3,436.1,159.9,4.5,0.5,858.2,6.5
08/08/2019 20:00:00,-24.9,-24.8,0.0,100.0,141.6,91.9,5.6,8.5,437.2,158.6,4.6,0.5,833.8,6.6
08/08/2019 21:00:00,-31.4,-19.9,0.0,100.0,146.6,93.5,6.3,8.5,435.1,153.5,4.5,0.5,886.9,6.5
08/08/2019 22:00:00,-55.6,6.9,0.0,100.0,145.0,93.9,6.3,8.5,393.3,120.0,3.6,0.6,937.5,5.9
08/08/2019 23:00:00,-81.0,12.4,0.0,100.0,137.0,89.9,6.3,8.6,393.3,119.3,3.7,0.6,911.9,5.9
08/09/2019 00:00:00,-127.9,-42.4,0.0,67.4,142.2,81.2,6.2,6.2,437.8,142.7,12.4,0.7,361.2,6.5
08/09/2019 01:00:00,-25.4,-50.2,0.0,88.0,153.1,90.7,6.2,8.9,550.5,288.9,11.2,0.6,514.4,8.3
08/09/2019 02:00:00,-25.8,-47.7,0.0,100.0,169.7,94.4,6.2,8.8,596.9,347.1,10.5,0.5,556.2,9.0
08/09/2019 03:00:00,-27.0,-39.6,0.0,100.0,168.3,83.5,6.2,8.8,508.3,245.7,8.5,0.5,651.5,7.7
08/09/2019 04:00:00,-24.8,-39.6,0.0,100.0,151.3,93.7,6.2,9.1,553.2,298.6,9.2,0.5,593.5,8.3
08/09/2019 05:00:00,-26.1,-41.0,0.0,100.0,143.3,100.2,6.2,8.9,565.0,317.5,9.7,0.6,585.7,8.5
08/09/2019 06:00:00,-21.8,-43.3,0.0,100.0,149.3,96.8,6.2,8.9,585.8,349.0,9.5,0.6,610.7,8.8
08/09/2019 07:00:00,-24.0,-25.1,0.0,86.5,139.1,80.0,5.4,8.8,511.3,256.1,8.9,0.6,635.7,7.7
08/09/2019 08:00:00,-19.2,-33.6,0.0,100.0,146.2,93.0,5.7,8.7,517.6,254.3,8.5,0.6,580.5,7.8
08/09/2019 09:00:00,-20.3,-35.3,0.0,100.0,157.0,94.9,6.3,8.5,531.8,265.2,9.1,0.6,652.4,8.0
08/09/2019 10:00:00,-20.9,-45.6,0.0,100.0,158.5,103.7,5.9,8.8,614.9,398.1,9.5,0.6,518.8,9.2
08/09/2019 11:00:00,-22.0,-16.2,0.0,80.5,124.3,64.5,5.4,8.7,423.3,149.1,8.6,0.6,543.4,6.4
08/09/2019 12:00:00,-56.3,-1.2,0.0,24.4,106.2,75.1,5.4,8.7,404.6,131.7,9.0,0.6,583.8,6.1
08/09/2019 13:00:00,-64.7,-19.4,0.0,54.6,91.0,95.3,5.3,9.0,442.1,183.5,8.5,0.6,588.0,6.6
08/09/2019 14:00:00,-41.7,-14.0,0.0,66.2,127.1,85.7,5.4,8.5,442.1,170.2,8.5,0.6,641.0,6.6
08/09/2019 15:00:00,-60.5,-12.2,0.0,36.0,91.6,98.2,5.4,8.7,442.1,182.8,8.3,0.5,672.5,6.6
08/09/2019 16:00:00,-38.9,-6.3,0.0,34.8,117.3,90.3,5.4,8.6,442.1,172.4,8.2,0.6,700.6,6.6
08/09/2019 17:00:00,-26.8,-5.5,0.0,14.5,87.3,99.9,5.4,9.0,470.5,220.1,7.6,0.5,744.5,7.1
08/09/2019 18:00:00,-48.2,-12.9,0.0,19.0,79.6,79.4,5.4,9.1,427.1,174.2,8.4,0.5,696.1,6.4
08/09/2019 19:00:00,-33.2,2.9,0.0,16.0,79.6,86.5,5.4,8.9,407.7,153.0,7.7,0.6,651.4,6.1
08/09/2019 20:00:00,-18.2,-10.9,0.0,59.7,91.9,103.1,5.3,8.9,455.9,202.6,7.7,0.6,689.3,6.8
08/09/2019 21:00:00,-22.8,4.9,0.0,24.2,112.7,83.8,5.4,8.5,437.1,164.5,7.8,0.6,737.5,6.5
08/09/2019 22:00:00,-30.0,11.4,0.0,10.8,82.6,95.0,5.4,8.8,411.4,149.9,7.7,0.7,709.1,6.2
08/09/2019 23:00:00,-15.1,-26.8,0.0,96.8,120.8,87.1,5.3,8.8,485.4,230.7,7.4,0.5,779.6,7.3
08/10/2019 00:00:00,-22.0,2.3,0.0,56.6,130.9,89.4,5.4,8.4,435.3,160.8,6.8,0.7,774.5,6.5
08/10/2019 01:00:00,-35.4,16.2,0.0,12.6,88.2,94.6,5.4,8.8,406.7,143.3,7.8,0.9,746.7,6.1
08/10/2019 02:00:00,-21.2,5.6,0.0,63.1,88.9,94.6,5.4,9.0,430.5,165.0,7.5,0.8,653.9,6.5
08/10/2019 03:00:00,-13.7,-17.8,0.0,96.5,124.6,98.1,5.3,8.8,515.8,258.5,8.7,0.6,722.1,7.8
08/10/2019 04:00:00,-33.4,-47.8,0.0,90.4,155.6,94.2,5.3,8.6,599.5,368.5,9.8,0.8,652.8,9.0
08/10/2019 05:00:00,-24.1,-22.2,0.0,100.0,128.9,98.6,5.3,8.7,506.1,238.2,8.0,0.8,742.9,7.6
08/10/2019 06:00:00,-56.1,-66.6,0.0,98.1,144.2,98.6,5.3,8.8,611.8,398.3,9.8,1.0,544.2,9.1
08/10/2019 07:00:00,-55.9,-46.4,0.0,93.4,102.7,90.1,5.4,8.8,508.2,257.6,9.2,1.6,534.0,7.6
08/10/2019 08:00:00,-34.2,-34.5,0.0,93.4,103.1,97.2,5.4,8.8,491.4,233.5,8.9,1.5,470.6,7.4
08/10/2019 09:00:00,-28.8,-39.8,0.0,100.0,141.9,94.1,5.4,8.5,491.5,215.9,7.1,1.0,735.0,7.4
08/10/2019 10:00:00,-31.3,-40.0,0.0,100.0,157.1,97.7,5.4,8.5,491.5,211.5,5.9,0.9,857.4,7.4
08/10/2019 11:00:00,-33.8,-41.8,0.0,100.0,158.9,96.6,5.4,8.6,491.5,210.9,6.2,0.9,897.4,7.4
08/10/2019 12:00:00,-32.3,-41.1,0.0,100.0,155.4,98.5,5.4,8.6,491.5,211.2,5.5,0.9,946.0,7.4
08/10/2019 13:00:00,-12.3,-20.8,0.0,100.0,150.4,98.4,5.4,8.8,491.5,214.7,7.3,1.6,793.0,7.4
08/10/2019 14:00:00,-32.4,-40.3,0.0,100.0,152.0,96.6,5.4,8.9,491.5,213.6,5.8,1.4,895.3,7.4
08/10/2019 15:00:00,-31.7,-35.5,0.0,96.3,149.3,97.2,5.4,8.9,491.5,215.6,6.7,1.2,859.7,7.4
08/10/2019 16:00:00,-43.9,-29.0,0.0,49.5,109.1,90.8,5.4,8.8,472.8,218.2,8.4,1.4,743.4,7.2
08/10/2019 17:00:00,-24.8,-8.8,0.0,63.7,83.8,93.6,5.4,8.7,433.2,173.4,8.0,1.8,734.8,6.5
08/10/2019 18:00:00,-25.6,-3.4,0.0,48.4,79.0,97.4,5.4,8.7,424.6,167.0,8.0,1.7,687.1,6.4
08/10/2019 19:00:00,-35.1,-2.8,0.0,47.8,76.0,91.3,5.4,8.7,397.4,138.3,9.1,2.2,570.4,6.0
08/10/2019 20:00:00,-26.6,-2.5,0.0,47.7,75.6,93.0,5.4,8.7,403.8,145.7,8.9,2.1,577.5,6.1
08/10/2019 21:00:00,-23.7,-23.8,0.0,99.6,97.6,92.7,5.4,9.1,487.8,241.7,10.0,2.1,589.9,7.3
08/10/2019 22:00:00,-42.6,-7.3,0.0,31.3,94.6,73.6,5.4,8.7,416.3,156.2,8.3,2.5,636.3,6.3
08/10/2019 23:00:00,-24.6,-5.4,0.0,51.4,78.7,87.3,5.4,9.1,413.0,155.6,7.8,2.3,579.6,6.2
08/11/2019 00:00:00,-25.3,-7.7,0.0,55.7,77.1,93.8,5.4,9.1,422.1,168.2,8.0,2.6,680.3,6.4
08/11/2019 01:00:00,-25.0,-4.9,0.0,49.4,75.4,94.1,5.4,9.1,418.3,167.5,7.6,2.7,651.7,6.3
08/11/2019 02:00:00,-24.8,-11.7,0.0,63.7,76.5,96.4,5.4,9.1,435.3,183.7,7.5,2.6,619.4,6.5
08/11/2019 03:00:00,-24.2,-23.2,0.0,81.9,86.8,93.9,5.4,9.1,466.8,215.7,8.3,2.8,558.8,7.0
08/11/2019 04:00:00,-24.8,-26.6,0.0,95.0,122.4,99.5,5.3,8.7,490.0,227.9,7.9,2.8,603.5,7.4
08/11/2019 05:00:00,-17.3,4.8,0.0,54.8,96.4,84.7,5.5,8.6,410.1,146.5,7.5,2.8,632.9,6.2
08/11/2019 06:00:00,-11.0,3.3,0.0,90.9,83.0,96.6,5.4,8.9,420.9,164.4,7.3,3.0,649.1,6.3
08/11/2019 07:00:00,-17.5,-6.1,0.0,98.9,78.9,95.2,5.4,9.2,431.0,181.9,7.5,3.5,635.0,6.5
08/11/2019 08:00:00,-20.8,-13.1,0.0,100.0,82.7,92.6,5.4,8.8,436.3,184.6,7.8,3.4,640.6,6.6
08/11/2019 09:00:00,-14.2,-12.5,0.0,100.0,90.7,96.0,5.4,9.0,447.7,191.3,7.4,3.8,672.2,6.7
08/11/2019 10:00:00,-22.4,-24.0,0.0,97.0,129.7,93.1,5.3,8.7,488.3,227.2,7.7,4.1,663.5,7.4
08/11/2019 11:00:00,-14.5,-15.9,0.0,100.0,100.5,90.0,5.4,8.7,481.5,227.8,7.3,4.0,702.2,7.2
08/11/2019 12:00:00,-27.4,-31.3,0.0,100.0,127.5,89.8,5.4,8.6,492.2,227.0,7.5,4.2,650.6,7.4
08/11/2019 13:00:00,-16.5,-10.1,0.0,90.9,94.0,91.7,5.5,8.8,450.1,189.1,7.8,4.7,574.8,6.8
08/11/2019 14:00:00,-15.0,-8.3,0.0,83.9,80.4,92.8,5.4,9.0,441.3,187.6,7.6,4.7,640.5,6.6
08/11/2019 15:00:00,-17.8,8.4,0.0,33.9,76.0,94.8,5.5,9.0,414.6,156.5,7.4,4.6,656.1,6.2
08/11/2019 16:00:00,-31.2,-6.4,0.0,50.6,72.6,95.2,5.4,9.1,432.1,177.3,7.6,4.6,719.2,6.5
08/11/2019 17:00:00,-34.2,-1.4,0.0,32.1,74.0,88.4,5.8,9.0,415.1,161.0,8.1,4.9,654.3,6.2
08/11/2019 18:00:00,-37.3,-3.6,0.0,47.9,74.1,94.8,5.5,9.1,421.2,168.6,8.2,5.0,684.3,6.3
08/11/2019 19:00:00,-36.2,-9.4,0.0,60.2,75.0,98.9,5.4,9.0,462.7,212.1,7.9,4.9,717.8,6.9
08/11/2019 20:00:00,-24.6,-24.9,0.0,100.0,93.6,91.1,5.4,8.9,468.6,211.1,8.5,5.3,678.7,7.1
08/11/2019 21:00:00,-39.3,0.1,0.0,31.5,90.3,77.5,5.5,8.8,411.1,155.7,7.9,5.4,676.6,6.2
08/11/2019 22:00:00,-29.7,-14.8,0.0,48.4,77.7,95.7,5.5,9.1,442.2,190.2,7.8,5.5,664.5,6.6
08/11/2019 23:00:00,-29.9,-19.7,0.0,51.7,78.0,94.2,5.5,9.2,450.5,199.7,8.1,5.7,656.7,6.8
08/12/2019 00:00:00,-30.0,-20.5,0.0,48.1,75.5,99.5,5.4,9.1,455.1,206.4,8.1,5.5,653.3,6.8
08/12/2019 01:00:00,-30.5,-14.5,0.0,40.6,74.0,94.9,5.5,9.1,438.0,186.0,8.3,6.1,596.4,6.6
08/12/2019 02:00:00,-29.6,-14.7,0.0,32.0,74.2,96.6,5.5,9.2,457.0,211.6,8.1,6.1,513.8,6.9
08/12/2019 03:00:00,-30.0,-35.2,0.0,49.8,81.3,96.8,5.5,9.0,512.7,283.1,8.6,6.6,566.8,7.7
08/12/2019 04:00:00,-31.3,-17.5,0.0,52.6,78.9,91.9,5.5,8.9,447.7,198.4,8.2,6.0,673.6,6.7
08/12/2019 05:00:00,-34.7,-12.0,0.0,42.5,72.0,96.5,5.5,9.0,435.0,183.4,7.6,6.1,718.5,6.5
08/12/2019 06:00:00,-34.8,-27.6,0.0,64.1,89.0,88.8,5.4,9.1,458.0,206.4,7.6,6.1,767.1,6.9
08/12/2019 07:00:00,-33.0,-22.9,0.0,97.7,81.3,88.8,5.5,8.8,449.4,195.9,8.0,5.9,737.6,6.7
08/12/2019 08:00:00,-26.6,-5.4,0.0,45.4,68.8,90.9,5.5,9.0,422.3,171.4,7.4,6.0,783.4,6.3
08/12/2019 09:00:00,-28.2,-0.4,0.0,42.1,65.7,94.5,5.5,9.1,420.2,165.2,7.5,6.5,769.4,6.3
08/12/2019 10:00:00,-25.9,-8.0,0.0,66.4,65.3,95.4,5.4,9.0,428.8,175.1,7.7,6.5,736.7,6.4
08/12/2019 11:00:00,-24.7,-13.8,0.0,100.0,66.7,94.6,5.4,9.0,440.2,189.6,7.7,6.8,744.3,6.6
08/12/2019 12:00:00,-25.3,-19.3,0.0,100.0,73.7,94.2,5.4,8.9,468.2,221.3,7.5,6.8,734.4,7.0
08/12/2019 13:00:00,-25.1,-14.7,0.0,79.7,69.9,93.9,5.5,8.9,440.6,188.6,7.9,7.2,702.3,6.6
08/12/2019 14:00:00,-25.1,-18.3,0.0,63.9,71.7,78.1,5.4,9.1,440.7,187.9,8.4,7.0,680.9,6.6
08/12/2019 15:00:00,-25.1,-17.8,0.0,62.0,71.7,90.1,5.4,8.9,450.2,202.4,8.6,7.3,668.6,6.8
08/12/2019 16:00:00,-58.6,-43.6,0.0,77.9,77.5,64.5,5.4,8.9,402.5,134.4,15.1,9.2,227.7,6.1
08/12/2019 17:00:00,-101.4,-92.7,0.0,100.0,84.2,30.8,5.4,9.0,393.3,87.8,18.6,10.1,7.9,5.9
08/12/2019 18:00:00,-42.1,-46.6,0.0,100.0,110.6,73.0,5.4,8.9,457.6,167.9,14.6,8.1,281.7,6.8
08/12/2019 19:00:00,-8.7,-26.0,0.0,100.0,163.1,92.4,5.4,8.6,547.5,279.3,11.4,6.5,549.4,8.2
08/12/2019 20:00:00,-26.6,-22.3,0.0,86.7,131.0,79.0,5.4,8.6,488.1,217.0,10.5,6.3,571.2,7.4
08/12/2019 21:00:00,-26.1,-22.8,0.0,93.4,102.8,103.5,5.3,9.0,512.2,259.0,9.8,6.3,610.2,7.7
08/12/2019 22:00:00,-25.6,-30.4,0.0,97.9,114.3,95.0,5.4,9.0,535.5,286.4,9.0,6.2,660.5,8.0
08/12/2019 23:00:00,-28.2,-20.1,0.0,77.4,93.2,84.3,5.4,8.9,448.5,187.8,8.6,6.6,615.5,6.7
13/08/2019 00:00:00,-30.0,-13.5,0.0,51.4,71.3,94.2,5.4,9.0,435.5,182.1,8.7,6.7,610.9,6.5
13/08/2019 01:00:00,-24.6,-14.6,0.0,72.5,72.6,96.7,5.3,9.0,455.5,204.5,8.3,6.9,591.6,6.9
13/08/2019 02:00:00,-25.7,-6.5,0.0,55.7,71.6,88.0,5.5,9.1,408.1,154.4,8.5,6.8,596.9,6.1
13/08/2019 03:00:00,-26.2,-6.4,0.0,51.9,72.4,89.3,5.4,9.1,409.5,153.2,9.0,7.1,592.3,6.2
13/08/2019 04:00:00,-25.9,-7.7,0.0,48.8,70.8,90.7,5.4,9.1,410.4,156.4,8.1,7.4,656.8,6.2
13/08/2019 05:00:00,-24.7,-18.3,0.0,71.6,83.5,95.3,5.4,9.0,448.3,203.7,8.7,7.4,633.9,6.7
13/08/2019 06:00:00,-38.7,-4.2,0.0,46.1,98.2,93.5,5.4,8.6,439.2,172.2,8.7,7.6,642.8,6.5
13/08/2019 07:00:00,-40.9,6.1,0.0,26.1,68.0,96.2,5.4,8.9,409.7,154.9,8.1,7.8,615.6,6.1
13/08/2019 08:00:00,-30.8,-13.3,0.0,54.3,76.9,89.1,5.4,9.0,451.0,186.3,8.3,8.1,562.1,6.7
13/08/2019 09:00:00,-25.8,6.1,0.0,24.9,67.6,93.6,5.5,8.9,416.3,153.8,8.1,8.1,605.8,6.2
13/08/2019 10:00:00,-26.5,9.0,0.0,21.4,63.2,95.9,5.4,9.2,413.7,158.5,8.1,7.9,663.8,6.2
13/08/2019 11:00:00,-26.4,-3.4,0.0,41.7,68.6,95.0,5.4,9.1,432.0,177.4,8.5,1.8,640.3,6.5
13/08/2019 12:00:00,-28.0,-17.0,0.0,72.9,67.2,96.8,5.4,8.9,451.8,201.9,8.3,0.5,730.9,6.8
13/08/2019 13:00:00,-23.5,-16.3,0.0,87.4,67.3,95.0,5.4,9.0,451.8,201.1,8.2,0.5,760.8,6.8
13/08/2019 14:00:00,-27.2,-27.3,0.0,64.2,77.5,92.3,5.4,8.9,488.2,242.6,8.5,0.3,765.1,7.3
13/08/2019 15:00:00,-24.3,-16.4,0.0,61.4,74.7,97.4,5.4,8.9,464.4,215.6,8.6,0.4,742.1,7.0
13/08/2019 16:00:00,-24.3,-17.7,0.0,65.9,71.5,96.5,5.4,9.1,464.3,216.9,9.0,0.5,677.8,7.0
13/08/2019 17:00:00,-34.2,-28.2,0.0,57.4,81.2,99.3,5.4,8.8,493.8,249.2,9.9,0.5,624.8,7.4
13/08/2019 18:00:00,-32.8,-22.6,0.0,40.0,72.9,98.0,5.4,9.0,466.8,217.9,9.5,0.5,596.6,7.0
13/08/2019 19:00:00,-36.7,-25.0,0.0,40.8,71.7,97.2,5.4,9.1,466.7,219.2,9.1,0.5,683.3,7.0
13/08/2019 20:00:00,-11.9,-7.8,0.0,53.8,75.1,97.3,5.4,9.2,466.7,216.0,8.5,0.5,732.0,7.0
13/08/2019 21:00:00,-8.7,-6.1,0.0,60.4,80.6,98.8,5.3,8.9,466.7,214.5,8.1,0.4,760.1,7.0
13/08/2019 22:00:00,-24.6,-25.4,0.0,70.0,95.0,85.6,5.4,8.9,480.1,226.5,9.5,0.5,669.8,7.2
13/08/2019 23:00:00,-28.2,-20.6,0.0,48.9,82.6,92.1,5.4,8.8,455.8,201.9,8.6,0.5,712.9,6.8
14/08/2019 00:00:00,-28.3,-19.8,0.0,48.9,79.1,96.4,5.4,9.1,455.6,203.8,8.6,0.5,720.5,6.8
14/08/2019 01:00:00,-25.3,-13.8,0.0,48.9,75.6,94.2,5.4,9.2,442.3,189.8,8.7,0.6,734.5,6.6
14/08/2019 02:00:00,-19.9,-8.5,0.0,48.9,72.4,96.3,5.4,9.1,435.0,182.3,8.7,0.5,731.4,6.5
14/08/2019 03:00:00,-20.2,-19.6,0.0,74.0,89.2,92.8,5.3,9.0,469.4,215.4,9.1,0.6,714.3,7.1
14/08/2019 04:00:00,-20.0,-7.7,0.0,48.6,79.5,86.3,5.4,8.7,424.4,167.3,8.3,0.5,760.2,6.4
14/08/2019 05:00:00,-20.0,-8.3,0.0,48.6,75.5,97.8,5.4,9.0,433.9,181.4,8.3,0.4,731.0,6.5
14/08/2019 06:00:00,-19.5,-15.2,0.0,48.6,77.2,96.2,5.4,9.2,460.6,214.6,8.0,0.5,694.2,6.9
14/08/2019 07:00:00,-19.7,-34.1,0.0,83.8,98.4,100.5,5.4,8.8,513.1,269.5,8.5,0.5,685.0,7.7
14/08/2019 08:00:00,-20.5,-32.3,0.0,100.0,135.8,85.7,5.4,8.4,454.3,178.4,5.6,0.5,892.5,6.8
14/08/2019 09:00:00,-20.1,-30.6,0.0,100.0,149.7,96.0,5.4,8.5,478.1,198.5,5.6,0.5,869.9,7.2
14/08/2019 10:00:00,-20.1,-31.4,0.0,100.0,154.4,97.5,5.4,8.4,482.3,201.1,5.6,0.5,818.5,7.2
14/08/2019 11:00:00,-19.8,-31.6,0.0,100.0,155.2,98.6,5.4,8.5,483.1,201.8,5.6,0.4,815.7,7.3
14/08/2019 12:00:00,-15.0,-25.8,0.0,100.0,156.8,93.6,5.4,8.7,466.1,183.3,5.6,0.4,829.8,7.0
14/08/2019 13:00:00,-14.9,-24.0,0.0,100.0,160.4,96.0,5.4,8.8,468.0,185.0,5.6,0.5,787.3,7.0
14/08/2019 14:00:00,-14.9,-23.6,0.0,100.0,159.8,94.8,5.5,8.9,466.9,183.3,5.7,0.5,761.9,7.0
14/08/2019 15:00:00,-15.1,-23.8,0.0,100.0,158.5,95.9,5.4,9.1,467.3,183.4,5.8,0.5,775.3,7.0
14/08/2019 16:00:00,-15.0,-22.9,0.0,100.0,158.4,97.5,5.4,8.9,465.9,182.0,6.0,0.4,766.7,7.0
14/08/2019 17:00:00,-15.8,-15.7,0.0,91.0,133.6,94.1,5.4,9.0,491.0,219.9,9.0,0.5,589.4,7.4
14/08/2019 18:00:00,-25.1,-10.9,0.0,49.4,91.7,88.1,5.4,8.7,443.5,182.1,9.1,0.5,595.2,6.7
14/08/2019 19:00:00,-25.4,-16.3,0.0,66.6,82.4,91.0,5.4,8.9,459.0,209.5,9.5,0.5,574.0,6.9
14/08/2019 20:00:00,-25.0,-13.9,0.0,60.9,81.2,75.4,5.4,8.7,422.6,163.5,8.8,0.5,598.4,6.3
14/08/2019 21:00:00,-24.7,-11.7,0.0,62.0,81.8,93.3,5.3,8.8,443.1,188.1,8.5,0.5,622.2,6.7
14/08/2019 22:00:00,-25.2,-16.7,0.0,69.2,82.5,90.8,5.3,9.0,454.9,209.9,8.7,0.5,604.6,6.9
14/08/2019 23:00:00,-24.6,-13.8,0.0,67.9,76.7,89.9,5.4,8.9,437.7,185.4,8.3,0.5,633.9,6.6
15/08/2019 00:00:00,-25.3,-5.7,0.0,41.1,73.3,95.0,5.4,9.0,431.1,179.4,8.5,0.4,634.8,6.5
15/08/2019 01:00:00,-27.2,6.0,0.0,33.6,72.8,96.8,5.4,9.0,422.0,167.7,8.6,0.4,667.8,6.3
15/08/2019 02:00:00,-26.2,12.0,0.0,28.3,73.5,100.3,5.4,9.0,419.8,163.8,8.5,0.4,675.6,6.3
15/08/2019 03:00:00,-24.6,-7.2,0.0,54.3,73.7,95.9,5.4,9.0,445.0,195.0,8.4,0.5,672.4,6.7
15/08/2019 04:00:00,-24.8,-22.7,0.0,100.0,77.5,97.3,5.4,9.1,498.5,260.6,7.6,0.4,668.3,7.5
15/08/2019 05:00:00,-25.2,-19.7,0.0,100.0,78.7,95.0,5.4,9.1,481.8,239.7,7.9,0.5,656.6,7.2
15/08/2019 06:00:00,-25.1,-13.6,0.0,95.2,72.7,90.0,5.4,9.0,443.3,191.0,8.1,0.6,630.6,6.7
15/08/2019 07:00:00,-25.4,-7.5,0.0,59.3,69.6,95.3,5.4,9.1,446.3,193.7,8.0,0.5,598.8,6.7
15/08/2019 08:00:00,-25.4,-13.2,0.0,63.6,72.0,95.8,5.4,9.1,458.4,210.8,8.3,0.4,611.4,6.9
15/08/2019 09:00:00,-30.3,2.0,0.0,36.3,78.7,100.0,5.4,9.0,462.6,206.2,8.5,0.4,577.4,6.8
15/08/2019 10:00:00,-18.7,-36.2,0.0,100.0,122.8,92.5,5.4,8.6,508.3,257.5,7.9,0.3,575.9,7.5
15/08/2019 11:00:00,-34.2,-13.2,0.0,48.8,93.8,94.1,5.4,8.5,465.5,209.7,8.7,0.5,532.7,7.0
15/08/2019 12:00:00,-24.9,-13.4,0.0,85.9,68.3,95.7,5.4,9.0,447.0,195.3,8.1,0.5,594.8,6.7
15/08/2019 13:00:00,-23.4,-14.9,0.0,84.1,70.1,95.3,5.4,9.1,447.0,195.1,8.2,0.5,609.2,6.7
15/08/2019 14:00:00,-22.3,-12.4,0.0,69.7,72.8,95.7,5.4,9.1,447.0,194.6,8.4,0.5,583.6,6.7
15/08/2019 15:00:00,-14.8,-11.4,0.0,73.7,77.5,97.4,5.3,9.0,447.0,191.1,8.2,0.5,555.9,6.7
15/08/2019 16:00:00,3.1,-7.1,0.0,100.0,133.9,97.3,5.4,8.7,447.3,171.1,7.0,0.5,664.6,6.7
15/08/2019 17:00:00,-3.8,-17.6,0.0,100.0,141.2,98.6,5.4,8.7,483.9,216.2,8.1,0.5,589.6,7.3
15/08/2019 18:00:00,-15.3,-13.4,0.0,76.7,115.8,95.9,5.4,8.7,479.2,209.7,8.8,0.6,523.3,7.1
15/08/2019 19:00:00,-8.3,-15.9,0.0,100.0,141.3,96.0,5.4,8.7,442.6,161.9,5.9,0.5,662.5,6.6
15/08/2019 20:00:00,-3.6,-9.9,0.0,100.0,149.0,98.7,5.4,8.7,442.6,159.7,5.7,0.5,667.6,6.6
15/08/2019 21:00:00,-3.6,-16.6,0.0,100.0,152.3,97.5,5.4,8.9,482.2,206.3,7.7,0.5,566.6,7.2
15/08/2019 22:00:00,-18.8,-28.7,0.0,87.5,129.0,97.8,5.3,9.1,511.6,246.1,9.0,0.5,494.2,7.7
15/08/2019 23:00:00,-26.6,-12.1,0.0,34.8,115.2,86.8,5.4,9.0,489.0,228.2,8.7,0.5,465.1,7.4
16/08/2019 00:00:00,-38.1,8.0,0.0,34.6,77.9,86.0,5.4,8.7,418.3,155.6,8.3,0.4,471.8,6.3
16/08/2019 01:00:00,-23.9,-31.6,0.0,100.0,134.5,102.0,5.3,8.5,537.7,288.1,8.5,0.4,532.0,8.1
16/08/2019 02:00:00,-26.3,-15.5,0.0,100.0,147.3,83.9,5.4,8.2,445.1,166.1,6.9,0.5,619.3,6.7
16/08/2019 03:00:00,-24.1,-32.9,0.0,100.0,147.7,96.7,5.3,8.4,530.4,269.5,9.5,0.4,482.2,8.0
16/08/2019 04:00:00,-26.6,-18.0,0.0,100.0,143.9,88.0,5.4,8.4,468.1,189.4,8.4,0.4,475.9,7.0
16/08/2019 05:00:00,-43.9,13.0,0.0,82.2,141.1,96.7,5.3,8.6,415.1,136.5,7.4,0.4,548.3,6.3
16/08/2019 06:00:00,-42.8,-13.3,0.0,53.3,101.4,82.0,5.4,8.7,460.3,197.2,10.1,0.4,413.1,7.0
16/08/2019 07:00:00,-47.8,-5.6,0.0,30.3,74.6,82.1,5.4,8.4,407.7,148.1,9.6,0.4,421.0,6.1
16/08/2019 08:00:00,-26.5,-38.2,0.0,77.1,96.7,81.8,5.4,8.5,452.4,193.1,9.1,0.5,509.0,6.8
16/08/2019 09:00:00,-22.4,-26.7,0.0,94.6,140.5,90.5,5.4,8.0,483.1,210.6,9.1,0.5,529.1,7.2
16/08/2019 10:00:00,-26.1,-38.7,0.0,100.0,141.6,83.1,5.4,8.2,484.9,211.3,9.0,0.3,550.7,7.3
16/08/2019 11:00:00,-22.5,-45.1,0.0,87.6,145.6,74.7,5.5,8.0,450.7,168.7,8.3,0.5,528.7,6.8
16/08/2019 12:00:00,-19.8,-78.8,0.0,68.9,144.6,87.9,5.5,8.1,499.1,211.3,8.5,0.4,557.1,7.5
