LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
KILN PERFORMANCE PROFILE,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_431FM1_F1,B_431FM2_F1,C_431BE1_JT,D_441CN1A_1B_TT01,E_451PC1_TT01,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,L_471BU1_FT01,M_471BU1_PT01,N_461KL1_AT_NO
TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,PH O/L TEMP.,Calciner Outlet Temp (TC)',TERITIARY AIR TEMP,Kiln I/L Temp,BURNING ZONE TEMP,Kiln rpm,Kiln current,kiln M.DRIVE POWER,PRIMARY AIR FLOW,PRIMARY AIR PRESSURE,Kiln I/L Gas Analyser NO
UNIT,tph,tph,Kw,°C,°C,°C,°C,°C,rpm,A,Kw,tph,mmWc,ppm
23/08/2019 04:00:00,0.0,106.3,57.9,425.7,935.0,556.6,1093.1,776.0,1.2,501.3,154.0,2300.9,1535.3,1151.1
23/08/2019 05:00:00,0.0,70.5,52.8,421.5,857.4,570.2,975.7,827.0,0.7,207.1,53.6,2281.3,1536.7,468.0
23/08/2019 06:00:00,0.0,50.0,49.8,402.7,694.8,446.4,722.6,803.9,0.1,0.6,2.8,2295.0,1536.2,0.5
23/08/2019 07:00:00,0.0,50.4,50.4,407.8,606.8,340.7,452.5,750.0,0.0,0.5,2.8,2316.5,1539.4,0.4
23/08/2019 08:00:00,0.0,58.4,49.9,395.4,551.1,335.7,357.3,750.0,0.0,0.5,2.7,2334.0,1536.4,0.5
23/08/2019 09:00:00,0.0,104.2,56.6,383.0,541.5,346.4,404.7,752.7,0.1,0.5,2.7,2183.4,1323.3,24.5
23/08/2019 10:00:00,0.0,105.8,57.6,390.0,646.8,379.1,773.3,750.0,0.2,224.5,13.9,2219.0,1315.2,455.5
23/08/2019 11:00:00,0.0,91.6,54.7,422.9,764.5,326.8,935.9,750.0,0.7,320.8,51.3,2253.5,1352.0,571.1
23/08/2019 12:00:00,0.0,134.1,62.1,416.6,931.7,300.5,975.3,766.8,1.5,328.7,101.5,2282.1,1407.0,797.4
23/08/2019 13:00:00,0.0,183.5,72.4,367.4,961.8,606.5,1070.7,1083.6,2.7,410.0,232.0,2536.3,1766.4,767.4
23/08/2019 14:00:00,0.0,217.0,81.9,334.0,938.6,825.1,1084.1,1441.5,4.0,391.3,314.7,2491.3,1764.5,895.5
23/08/2019 15:00:00,0.0,234.0,86.7,333.9,935.9,906.2,1120.5,1385.1,4.7,379.7,352.7,2458.7,1764.3,709.0
23/08/2019 16:00:00,0.0,243.7,89.7,324.9,924.4,988.8,1088.0,1347.5,4.7,349.5,314.3,2439.6,1768.9,475.1
23/08/2019 17:00:00,0.0,226.2,85.2,327.2,922.8,896.5,1062.8,1231.2,4.0,325.5,244.1,2565.4,1881.4,383.0
23/08/2019 18:00:00,0.0,244.5,89.9,331.6,918.3,960.3,1088.6,1322.0,4.9,329.2,296.2,2542.8,1888.4,365.4
23/08/2019 19:00:00,0.0,256.9,93.3,330.2,929.9,956.5,1107.2,1335.3,5.0,334.0,306.4,2542.4,1889.9,452.3
23/08/2019 20:00:00,0.0,269.1,96.5,316.9,942.8,1007.8,1136.6,1403.1,5.0,360.0,344.4,2538.1,1890.1,448.4
23/08/2019 21:00:00,0.0,270.1,96.2,312.2,942.9,1030.5,1129.2,1367.7,5.0,366.1,351.0,2527.1,1892.0,336.3
23/08/2019 22:00:00,0.0,264.0,94.3,347.4,937.6,1040.8,1115.8,1308.7,5.0,356.2,339.4,2511.9,1887.8,317.4
23/08/2019 23:00:00,0.0,269.8,96.3,355.6,966.9,1022.6,1126.5,1202.7,5.0,340.0,317.4,2481.7,1888.0,253.4
24/08/2019 00:00:00,0.0,270.2,96.1,354.2,972.5,995.5,1113.5,1128.5,5.0,340.6,314.8,2459.8,1885.9,146.2
24/08/2019 01:00:00,0.0,270.1,95.9,349.2,927.6,996.7,1136.8,1123.3,5.0,354.6,335.2,2434.2,1885.2,110.3
24/08/2019 02:00:00,0.0,265.2,93.9,352.6,917.0,1000.4,1132.8,1185.6,5.0,351.8,333.3,2425.2,1886.8,109.2
24/08/2019 03:00:00,0.0,270.3,96.2,342.4,891.8,1010.8,1135.5,1199.6,5.0,350.6,330.3,2416.6,1887.5,74.4
24/08/2019 04:00:00,0.0,265.9,94.6,345.0,893.4,1026.6,1139.5,1288.2,5.0,354.2,338.6,2443.6,1886.9,67.4
24/08/2019 05:00:00,0.0,270.7,96.1,343.7,899.9,1052.4,1138.1,1321.3,5.0,358.0,341.1,2444.5,1889.7,77.4
24/08/2019 06:00:00,0.0,270.5,96.5,349.5,924.0,1065.9,1152.6,1332.8,5.0,382.1,371.9,2441.0,1891.4,204.3
24/08/2019 07:00:00,0.0,270.7,96.7,354.5,950.2,1079.4,1158.2,1355.3,5.0,389.3,382.4,2430.9,1891.1,472.3
24/08/2019 08:00:00,0.0,270.4,96.4,357.9,960.8,1066.9,1155.0,1364.1,5.0,395.0,393.2,2427.8,1888.0,539.5
24/08/2019 09:00:00,0.0,270.5,97.2,355.2,939.3,1058.3,1134.0,1328.6,5.0,369.2,356.9,2429.6,1883.5,473.2
24/08/2019 10:00:00,0.0,265.3,95.6,358.0,964.2,1037.9,1123.4,1299.0,4.7,359.0,330.2,2422.8,1872.7,328.6
24/08/2019 11:00:00,0.0,270.5,97.4,354.7,948.7,1031.8,1128.2,1298.5,4.9,384.7,369.9,2412.1,1867.4,555.5
24/08/2019 12:00:00,0.0,273.5,97.6,347.9,927.6,1043.2,1119.9,1314.6,4.9,383.7,369.1,2396.7,1860.2,566.3
24/08/2019 13:00:00,0.0,275.3,98.3,349.9,944.1,1052.0,1124.1,1297.2,4.9,389.3,374.7,2396.2,1881.7,524.7
24/08/2019 14:00:00,0.0,280.6,99.3,352.4,969.9,1069.8,1124.6,1327.3,5.0,381.7,373.6,2543.8,2158.9,506.2
24/08/2019 15:00:00,0.0,278.7,99.2,353.4,973.5,1081.2,1114.4,1334.6,5.0,390.1,384.4,2533.9,2166.8,457.3
24/08/2019 16:00:00,0.0,275.1,98.5,354.6,972.1,1045.1,1114.0,1333.3,5.0,398.7,394.3,2553.4,2223.3,325.3
24/08/2019 17:00:00,0.0,274.6,98.4,357.7,973.7,1054.6,1122.0,1339.1,5.0,431.0,436.8,2599.6,2290.2,280.7
24/08/2019 18:00:00,0.0,275.1,98.7,358.1,969.2,1080.0,1119.4,1357.7,5.0,438.3,447.1,2615.7,2288.0,357.4
24/08/2019 19:00:00,0.0,277.0,98.9,359.1,958.8,1062.8,1125.5,1356.0,5.0,430.5,434.2,2618.1,2293.5,540.9
24/08/2019 20:00:00,0.0,281.3,100.2,355.7,964.6,1076.9,1124.1,1378.3,5.0,440.4,448.3,2625.2,2290.0,526.8
24/08/2019 21:00:00,0.0,281.0,99.8,355.4,956.9,1071.1,1125.6,1350.3,5.0,450.7,462.3,2630.8,2288.5,305.0
24/08/2019 22:00:00,0.0,281.0,99.8,355.1,943.2,1069.2,1125.6,1352.3,5.0,415.5,419.9,2634.4,2288.2,172.8
24/08/2019 23:00:00,0.0,281.0,99.8,353.5,933.8,1073.8,1111.4,1367.9,5.0,396.9,393.5,2639.7,2286.0,185.8
25/08/2019 00:00:00,0.0,280.9,99.9,353.8,940.5,1060.7,1109.5,1361.3,5.0,395.8,393.7,2638.7,2285.8,171.3
25/08/2019 01:00:00,0.0,281.0,100.0,355.8,943.6,1050.3,1108.6,1352.9,5.0,389.0,383.1,2634.5,2282.0,410.7
25/08/2019 02:00:00,0.0,282.6,99.9,354.7,937.6,1050.7,1121.2,1346.7,5.0,393.1,389.1,2636.1,2280.1,389.4
25/08/2019 03:00:00,0.0,285.1,101.0,339.5,921.8,1064.1,1111.2,1354.1,5.0,397.3,394.7,2633.8,2275.5,430.0
25/08/2019 04:00:00,0.0,289.2,102.5,310.9,944.0,1061.2,1116.2,1367.4,5.0,421.2,422.6,2632.9,2280.2,500.2
25/08/2019 05:00:00,0.0,289.0,102.1,315.2,927.0,1089.7,1120.8,1367.9,5.0,402.4,400.4,2630.1,2288.0,532.0
25/08/2019 06:00:00,0.0,290.7,102.7,300.1,934.8,1105.7,1109.5,1401.8,5.0,392.7,388.6,2633.1,2288.2,651.7
25/08/2019 07:00:00,0.0,290.6,102.6,303.4,948.1,1088.5,1100.2,1396.0,5.0,374.4,364.1,2636.2,2279.8,654.1
25/08/2019 08:00:00,0.0,276.8,98.8,302.1,939.4,1102.7,1089.1,1408.7,5.0,369.5,354.1,2650.4,2282.2,706.0
25/08/2019 09:00:00,0.0,241.9,90.5,323.5,938.6,1049.1,1098.6,1336.8,4.5,347.4,298.3,2654.6,2271.5,515.8
25/08/2019 10:00:00,0.0,178.5,72.7,381.4,937.5,800.3,1031.6,1090.5,2.6,321.5,165.6,2653.4,2265.0,603.2
25/08/2019 11:00:00,0.0,262.1,95.5,328.9,956.6,983.1,1089.4,1345.9,4.8,369.2,345.2,2668.8,2271.6,547.5
25/08/2019 12:00:00,0.0,275.3,98.8,361.7,955.6,1022.2,1132.3,1321.8,5.0,412.4,411.2,2671.7,2281.3,443.5
25/08/2019 13:00:00,0.0,286.2,101.6,355.6,938.3,1069.3,1120.8,1310.9,5.0,427.1,431.4,2673.0,2288.1,390.7
25/08/2019 14:00:00,0.0,290.7,102.6,353.0,941.8,1074.4,1131.0,1288.2,5.0,410.7,410.7,2671.6,2287.1,322.5
25/08/2019 15:00:00,0.0,290.9,102.4,350.5,932.4,1083.4,1128.8,1282.6,5.0,404.4,404.2,2673.7,2288.0,363.3
25/08/2019 16:00:00,0.0,290.8,102.7,348.6,901.5,1074.5,1123.4,1302.9,5.0,397.6,395.6,2677.5,2289.0,389.2
25/08/2019 17:00:00,0.0,291.0,102.5,354.2,907.3,1057.7,1119.2,1304.7,5.0,398.2,394.9,2673.5,2276.7,379.1
25/08/2019 18:00:00,0.0,290.9,102.3,358.4,934.4,1060.0,1137.2,1256.0,5.0,409.6,407.2,2675.4,2281.2,185.9
25/08/2019 19:00:00,0.0,291.0,102.3,359.2,942.1,1050.8,1139.0,1260.4,5.0,416.3,417.5,2680.4,2282.5,197.0
25/08/2019 20:00:00,0.0,290.5,102.5,359.7,942.5,1048.4,1144.3,1237.3,5.0,411.5,412.6,2684.8,2278.5,381.5
25/08/2019 21:00:00,0.0,290.1,102.3,359.6,941.0,1060.6,1143.8,1232.4,5.0,411.1,412.8,2682.4,2285.1,260.4
25/08/2019 22:00:00,0.0,290.8,102.3,359.2,943.5,1061.6,1155.7,1235.3,5.0,410.9,411.3,2685.2,2298.1,287.0
25/08/2019 23:00:00,0.0,290.5,102.7,359.9,950.6,1061.8,1147.0,1219.0,5.0,414.3,416.5,2708.7,2297.2,410.3
26/08/2019 00:00:00,0.0,293.4,102.9,360.2,948.4,1055.6,1149.6,1214.5,5.0,429.3,435.6,2724.0,2297.8,400.9
26/08/2019 01:00:00,0.0,294.1,103.3,361.3,952.1,1054.7,1151.9,1208.7,5.0,429.5,432.6,2741.9,2293.9,345.7
26/08/2019 02:00:00,0.0,294.6,103.5,360.3,952.1,1054.5,1163.3,1218.9,5.0,421.4,425.2,2743.7,2297.3,249.3
26/08/2019 03:00:00,0.0,294.7,103.4,358.4,952.5,1038.9,1168.8,1207.5,5.0,417.5,417.2,2755.6,2304.7,217.7
26/08/2019 04:00:00,0.0,294.3,103.7,357.1,948.5,1038.3,1165.8,1166.3,5.0,413.3,415.2,2760.4,2312.3,203.8
26/08/2019 05:00:00,0.0,294.7,104.1,356.8,952.1,1026.0,1177.6,1173.2,5.0,435.1,443.2,2742.4,2307.4,202.3
26/08/2019 06:00:00,0.0,294.1,104.2,355.9,948.8,1034.5,1164.2,1241.2,5.0,428.8,432.8,2734.6,2301.8,312.5
26/08/2019 07:00:00,0.0,294.2,103.9,356.6,948.8,1048.4,1149.0,1290.7,5.0,419.9,421.7,2734.4,2291.0,346.6
26/08/2019 08:00:00,0.0,294.2,103.6,356.4,948.7,1071.5,1146.1,1287.1,5.0,427.2,434.5,2737.6,2288.7,306.7
26/08/2019 09:00:00,0.0,294.6,103.5,357.0,953.8,1054.4,1147.4,1232.4,5.0,435.4,446.0,2742.7,2278.0,259.2
26/08/2019 10:00:00,0.0,294.4,103.3,356.8,954.3,1039.7,1209.6,1197.5,4.9,431.2,431.4,2746.8,2268.9,288.1
26/08/2019 11:00:00,0.0,294.9,103.3,355.2,956.4,1021.5,1047.4,1239.5,4.7,431.0,420.1,2737.3,2262.0,385.6
26/08/2019 12:00:00,0.0,296.9,103.8,354.5,954.2,1062.3,1152.3,1309.3,5.0,436.2,443.5,2744.6,2256.6,396.0
26/08/2019 13:00:00,0.0,300.9,104.6,355.2,956.6,1101.6,1140.9,1322.4,5.0,431.6,437.0,2744.1,2257.8,441.8
26/08/2019 14:00:00,0.0,291.7,102.7,358.0,959.8,1045.8,1146.7,1221.3,4.7,447.8,446.1,2729.9,2267.1,349.3
26/08/2019 15:00:00,0.0,295.1,103.3,356.9,945.5,1042.6,1149.3,1241.3,5.0,426.1,429.1,2733.3,2271.7,283.8
26/08/2019 16:00:00,0.0,300.9,104.6,355.2,949.7,1040.6,1149.4,1213.6,5.0,440.4,447.2,2734.5,2264.5,307.5
26/08/2019 17:00:00,0.0,305.9,105.5,338.1,955.2,1032.6,1163.1,1198.9,5.0,426.1,430.1,2734.6,2259.1,315.3
26/08/2019 18:00:00,0.0,316.6,107.8,309.4,948.9,1030.1,1144.0,1219.1,5.0,419.9,423.1,2741.4,2261.5,328.9
26/08/2019 19:00:00,0.0,302.9,104.9,335.2,948.1,992.5,1149.3,1184.3,5.0,417.9,422.7,2745.8,2271.0,273.7
26/08/2019 20:00:00,0.0,314.2,107.5,319.3,936.3,1017.3,1150.4,1174.2,5.0,416.0,419.6,2741.0,2271.1,202.4
26/08/2019 21:00:00,0.0,316.4,108.1,307.2,943.7,1012.6,1139.1,1205.6,5.0,411.4,414.1,2739.5,2274.0,310.4
26/08/2019 22:00:00,0.0,315.9,108.1,307.3,947.2,1023.1,1139.2,1240.6,5.0,433.1,441.8,2741.5,2272.3,368.7
26/08/2019 23:00:00,0.0,315.5,108.2,309.8,953.5,1038.3,1123.7,1241.5,5.0,412.3,413.7,2744.4,2270.8,392.8
27/08/2019 00:00:00,0.0,315.5,107.8,314.1,954.5,1001.5,1124.9,1236.9,5.0,412.2,414.9,2738.2,2276.2,513.6
27/08/2019 01:00:00,0.0,315.7,107.7,314.6,957.9,1007.1,1139.5,1252.1,5.0,421.0,425.5,2740.9,2275.8,459.7
27/08/2019 02:00:00,0.0,315.4,108.1,314.0,957.6,1012.6,1131.1,1269.4,5.0,416.4,418.6,2743.6,2272.1,474.7
27/08/2019 03:00:00,0.0,315.5,107.9,313.8,960.7,1023.8,1144.2,1277.4,5.0,411.1,410.2,2750.8,2272.7,463.5
27/08/2019 04:00:00,0.0,280.5,100.8,315.8,952.9,1032.9,1119.8,1286.0,4.6,398.9,371.8,2752.5,2274.1,502.3
27/08/2019 05:00:00,0.0,253.4,93.9,311.3,919.4,1057.9,1094.6,1296.6,4.6,374.3,336.2,2755.1,2280.8,808.4
27/08/2019 06:00:00,0.0,262.1,96.2,304.3,917.5,1079.8,1102.7,1309.5,4.8,385.6,364.2,2753.4,2289.8,869.1
27/08/2019 07:00:00,0.0,272.5,98.6,303.6,920.2,1095.9,1094.1,1320.4,5.0,365.7,351.5,2761.4,2295.3,744.7
27/08/2019 08:00:00,0.0,280.2,100.6,307.8,933.8,1087.0,1094.5,1319.9,5.0,357.6,339.5,2753.9,2291.9,659.3
27/08/2019 09:00:00,0.0,284.4,101.6,309.5,938.9,1082.3,1102.9,1314.1,5.0,360.5,343.7,2750.1,2282.1,673.0
27/08/2019 10:00:00,0.0,289.0,102.6,307.5,939.8,1071.7,1108.1,1306.1,5.0,372.0,359.4,2746.1,2276.2,720.4
27/08/2019 11:00:00,0.0,290.3,102.7,305.5,929.5,1080.7,1111.7,1297.6,5.0,379.0,374.6,2721.5,2229.8,770.0
27/08/2019 12:00:00,0.0,290.7,102.4,305.9,940.3,1075.9,1113.1,1261.3,5.0,400.4,399.7,2128.0,1316.6,560.9
27/08/2019 13:00:00,0.0,290.6,102.3,305.5,942.7,1072.3,1123.2,1245.5,5.0,422.5,428.8,2122.5,1312.6,354.9
27/08/2019 14:00:00,0.0,284.7,101.0,305.6,934.4,1077.1,1133.0,1245.1,5.0,430.4,435.7,2118.9,1308.5,559.1
27/08/2019 15:00:00,0.0,290.1,102.0,309.5,942.3,1065.2,1138.8,1215.5,5.0,425.0,432.6,2113.9,1310.4,421.6
27/08/2019 16:00:00,0.0,289.7,101.9,303.9,930.8,1086.4,1135.1,1227.8,5.0,415.3,420.8,2114.4,1309.8,263.6
27/08/2019 17:00:00,0.0,288.1,101.6,309.9,928.3,1047.4,1160.5,1235.5,5.0,426.8,433.9,2119.1,1317.7,257.4
27/08/2019 18:00:00,0.0,289.7,102.1,309.1,939.6,1055.3,1172.5,1214.8,5.0,407.7,409.9,2129.5,1332.2,41.5
27/08/2019 19:00:00,0.0,285.3,101.1,308.3,914.9,1038.1,1126.8,1232.9,4.8,376.4,357.9,2132.2,1336.2,447.2
27/08/2019 20:00:00,0.0,284.2,100.9,311.2,938.7,1047.9,1113.2,1276.5,5.0,407.2,407.9,2124.5,1336.2,434.0
27/08/2019 21:00:00,0.0,290.0,102.5,309.9,944.7,1060.2,1130.1,1240.8,5.0,443.1,449.8,2124.4,1336.2,491.4
27/08/2019 22:00:00,0.0,290.1,102.3,311.2,959.5,1059.8,1135.5,1232.1,5.0,424.8,429.2,2129.7,1336.7,383.7
27/08/2019 23:00:00,0.0,294.6,103.3,316.5,969.4,1051.8,1138.2,1230.4,5.0,420.6,427.5,2136.7,1334.9,347.5
28/08/2019 00:00:00,7.5,99.6,58.0,449.9,899.4,952.9,1037.8,913.8,4.0,275.1,171.9,2052.7,1259.7,270.9
28/08/2019 01:00:00,7.8,54.3,49.5,495.2,756.5,623.2,632.3,500.0,0.4,56.0,8.8,1674.2,886.0,4.0
28/08/2019 02:00:00,7.3,36.2,47.8,492.7,639.4,476.7,427.7,0.0,0.2,0.4,2.5,1687.9,885.8,7.4
28/08/2019 03:00:00,6.7,10.7,45.3,465.5,592.9,451.1,382.2,0.0,0.2,0.4,2.5,1717.8,885.9,15.8
28/08/2019 04:00:00,6.7,11.0,44.5,433.0,586.2,484.8,353.3,0.0,0.2,0.3,2.5,1735.5,886.1,9.5
28/08/2019 05:00:00,6.7,11.1,45.5,407.5,518.6,343.5,289.6,0.0,0.2,0.3,2.5,1745.4,886.6,11.8
28/08/2019 06:00:00,6.7,11.2,46.0,384.2,463.1,319.5,235.3,0.0,0.2,0.3,2.5,1755.2,885.9,13.4
28/08/2019 07:00:00,0.6,0.6,4.5,343.0,367.5,229.5,133.8,0.0,0.2,0.3,2.5,1766.0,888.7,13.9
28/08/2019 08:00:00,0.0,0.0,0.0,302.1,308.7,170.5,98.0,0.0,0.2,0.3,2.5,1432.2,613.0,12.5
28/08/2019 09:00:00,0.0,0.0,0.0,280.8,286.5,144.1,87.5,0.0,0.1,0.4,2.5,1199.9,389.3,6.3
28/08/2019 10:00:00,0.0,0.0,0.0,246.4,247.0,123.8,76.7,0.0,0.0,0.4,2.5,292.3,66.6,3.6
28/08/2019 11:00:00,0.0,0.0,0.0,217.9,216.2,108.7,63.1,0.0,0.1,0.4,2.5,0.0,17.9,2.7
28/08/2019 12:00:00,0.0,0.0,0.0,197.8,200.9,101.4,59.9,0.0,0.0,0.4,2.5,0.0,18.0,5.2
28/08/2019 13:00:00,0.0,0.0,0.0,180.9,183.8,87.5,63.3,0.0,0.1,0.4,2.5,0.0,18.0,8.9
28/08/2019 14:00:00,0.0,0.0,0.0,164.9,171.7,79.8,61.3,0.0,0.0,0.4,2.5,0.0,18.1,4.7
28/08/2019 15:00:00,0.0,0.0,0.0,147.7,157.9,73.1,58.0,0.0,0.0,0.1,0.3,0.0,18.1,0.7
28/08/2019 16:00:00,0.0,0.0,0.0,128.2,141.9,64.1,52.9,0.0,0.0,0.0,0.0,0.0,17.9,0.5
28/08/2019 17:00:00,0.0,0.0,0.0,126.5,140.2,70.1,54.2,0.0,0.0,0.0,0.0,0.0,17.9,0.5
28/08/2019 18:00:00,0.0,0.0,0.0,129.5,152.0,73.4,60.1,0.0,0.0,0.0,0.0,0.0,17.7,0.8
28/08/2019 19:00:00,0.0,0.0,0.0,124.5,146.7,69.0,59.2,0.0,0.0,0.0,0.0,0.0,17.7,0.5
28/08/2019 20:00:00,0.0,0.0,0.0,122.7,140.9,65.1,69.8,0.0,0.0,0.0,0.0,0.0,17.6,0.5
28/08/2019 21:00:00,0.0,0.0,0.0,114.3,129.9,62.7,56.8,0.0,0.0,0.0,0.0,0.0,17.6,0.5
28/08/2019 22:00:00,0.0,0.0,0.0,112.0,123.1,61.7,61.4,0.0,0.0,0.0,0.0,0.0,17.6,0.5
28/08/2019 23:00:00,0.0,0.0,0.0,113.8,122.9,60.7,64.1,0.0,0.0,0.0,0.0,0.0,17.7,0.5
29/08/2019 00:00:00,0.0,0.0,0.0,105.7,110.4,56.0,57.0,0.0,0.0,0.0,0.0,0.0,17.6,0.5
29/08/2019 01:00:00,0.0,0.0,0.0,95.3,99.3,52.8,48.4,0.0,0.0,0.0,0.0,0.0,17.6,0.6
29/08/2019 02:00:00,0.0,0.0,0.0,89.2,89.5,50.9,45.0,0.0,0.0,0.0,0.0,0.0,17.5,0.5
29/08/2019 03:00:00,0.0,0.0,0.0,84.7,86.1,49.0,49.0,0.0,0.0,0.0,0.0,0.0,17.4,0.5
29/08/2019 04:00:00,0.0,0.0,0.0,80.3,82.7,47.4,48.3,0.0,0.0,0.0,0.0,0.0,17.4,0.5
29/08/2019 05:00:00,0.0,0.0,0.0,75.9,78.6,46.9,45.8,0.0,0.0,0.0,0.0,0.0,17.4,0.6
29/08/2019 06:00:00,0.0,0.0,0.0,72.4,81.1,46.4,43.7,0.0,0.0,0.0,0.0,0.0,17.4,0.5
29/08/2019 07:00:00,0.0,0.0,0.0,68.9,76.0,44.3,41.9,0.0,0.0,0.0,0.0,0.0,17.4,0.5
29/08/2019 08:00:00,0.0,0.0,0.0,65.2,70.5,42.0,40.5,0.0,0.0,0.0,0.0,0.0,17.6,0.5
29/08/2019 09:00:00,0.0,0.0,0.0,62.2,69.4,40.5,42.3,0.0,0.0,0.0,0.0,0.0,17.7,0.6
29/08/2019 10:00:00,0.0,0.0,0.0,58.6,69.6,42.4,42.1,0.0,0.0,0.0,0.0,0.0,17.7,0.5
29/08/2019 11:00:00,0.0,0.0,0.0,55.8,69.4,42.7,41.1,0.0,0.0,0.0,0.0,0.0,17.7,0.5
29/08/2019 12:00:00,0.0,0.0,0.0,54.4,66.6,40.6,42.5,0.0,0.0,0.0,0.0,0.0,17.9,0.5
29/08/2019 13:00:00,0.0,0.0,0.0,52.5,63.8,41.8,41.0,0.0,0.0,0.0,0.0,0.0,18.1,0.5
29/08/2019 14:00:00,0.0,0.0,0.0,51.3,62.0,43.2,40.4,0.0,0.0,0.0,0.0,0.0,18.0,0.5
29/08/2019 15:00:00,0.0,0.0,0.0,50.3,59.6,42.8,40.1,0.0,0.0,0.0,0.0,0.0,18.1,0.5
29/08/2019 16:00:00,0.0,0.0,0.0,49.1,59.2,43.9,40.6,0.0,0.0,0.0,0.0,0.0,18.1,0.5
29/08/2019 17:00:00,0.0,0.0,0.0,47.6,58.7,44.5,41.0,0.0,0.0,0.0,0.0,0.0,18.0,0.5
29/08/2019 18:00:00,0.0,0.0,0.0,46.0,56.6,41.3,39.8,0.0,0.0,0.0,0.0,0.0,18.0,0.4
29/08/2019 19:00:00,0.0,0.0,0.0,47.0,56.1,40.3,41.1,0.0,0.0,0.0,0.0,0.0,17.9,0.5
29/08/2019 20:00:00,0.0,0.0,0.0,46.3,54.9,39.0,40.2,0.0,0.0,0.0,0.0,0.0,17.8,0.5
29/08/2019 21:00:00,0.0,0.0,0.0,42.7,50.4,37.8,36.3,0.0,0.0,0.0,0.0,0.0,17.8,0.4
29/08/2019 22:00:00,0.0,0.0,0.0,41.8,49.8,37.7,37.1,0.0,0.0,0.0,0.0,0.0,17.7,0.5
29/08/2019 23:00:00,0.0,0.0,0.0,40.8,49.9,36.9,36.5,0.0,0.0,0.0,0.0,0.0,17.7,0.4
30/08/2019 00:00:00,0.0,0.0,0.0,39.7,48.3,36.3,35.1,0.0,0.0,0.0,0.0,0.0,17.6,0.5
30/08/2019 01:00:00,0.0,0.0,0.0,38.9,47.7,35.8,35.1,0.0,0.0,0.0,0.0,0.0,17.6,0.4
30/08/2019 02:00:00,0.0,0.0,0.0,38.0,45.9,35.3,34.6,0.0,0.0,0.0,0.0,0.0,17.5,0.5
30/08/2019 03:00:00,0.0,0.0,0.0,37.2,44.7,34.8,34.3,0.0,0.0,0.0,0.0,0.0,17.5,0.5
30/08/2019 04:00:00,0.0,0.0,0.0,36.3,44.1,34.7,33.4,0.0,0.0,0.0,0.0,0.0,17.5,0.4
30/08/2019 05:00:00,0.0,0.0,0.0,35.5,44.0,34.4,32.8,0.0,0.0,0.0,0.0,0.0,17.4,0.5
30/08/2019 06:00:00,0.0,0.0,0.0,35.0,43.7,34.2,32.6,0.0,0.0,0.0,0.0,0.0,17.4,0.5
30/08/2019 07:00:00,0.0,0.0,0.0,34.6,42.8,33.6,32.5,0.0,0.0,0.0,0.0,0.0,17.6,0.5
30/08/2019 08:00:00,0.0,0.0,0.0,34.5,41.5,32.4,32.6,0.0,0.0,0.0,0.0,0.0,17.7,0.5
30/08/2019 09:00:00,0.0,0.0,0.0,34.6,42.2,30.9,33.8,0.0,0.0,0.0,0.0,0.0,17.9,0.4
30/08/2019 10:00:00,0.0,0.0,0.0,35.6,46.7,31.9,35.9,0.0,0.0,0.0,0.0,0.0,18.1,0.5
30/08/2019 11:00:00,0.0,0.0,0.0,36.1,46.0,37.3,36.9,0.0,0.0,0.0,0.0,0.0,18.2,0.5
30/08/2019 12:00:00,0.0,0.0,0.0,36.1,45.6,38.4,36.5,0.0,0.0,0.0,0.0,0.0,17.9,0.5
30/08/2019 13:00:00,0.0,0.0,0.0,35.8,46.0,39.5,35.8,0.0,0.0,0.0,0.0,0.0,18.0,0.5
30/08/2019 14:00:00,0.0,0.0,0.0,35.2,44.9,36.9,34.6,0.0,0.0,0.0,0.0,0.0,17.9,0.4
30/08/2019 15:00:00,0.0,0.0,0.0,35.0,44.5,34.5,35.2,0.0,0.0,0.0,0.0,0.0,17.9,0.5
30/08/2019 16:00:00,0.0,0.0,0.0,34.4,45.3,39.2,35.7,0.0,0.0,0.0,0.0,0.0,17.5,0.4
30/08/2019 17:00:00,0.0,0.0,0.0,33.6,43.9,38.0,34.5,0.0,0.0,0.0,0.0,0.0,17.4,0.4
30/08/2019 18:00:00,0.0,0.0,0.0,33.2,42.6,36.7,33.8,0.0,0.0,0.0,0.0,0.0,17.4,0.5
30/08/2019 19:00:00,0.0,0.0,0.0,32.6,43.0,36.4,33.7,0.0,0.0,0.0,0.0,0.0,17.4,0.4
30/08/2019 20:00:00,0.0,0.0,0.0,32.3,41.7,36.0,33.3,0.0,0.0,0.0,0.0,0.0,17.4,0.5
30/08/2019 21:00:00,0.0,0.0,0.0,32.2,41.1,35.8,33.4,0.0,0.0,0.0,0.0,0.0,17.5,0.4
30/08/2019 22:00:00,0.0,0.0,0.0,31.9,41.5,35.6,33.2,0.0,0.0,0.0,0.0,0.0,17.4,0.4
