LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
PRE-HEATER DRAFT PROFILE,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_431FM1_F1,B_431FM2_F1,C_431BE1_JT,D_441FN1_PT01,E_441CN1A_1B_PT01,F_441CN1A_PT03,G_441CN1B_PT03,H_441CN2_PT01,I_441CN3_PT01,J_441CN4_PT01,K_441CN5_PT01,L_451PC1_PT01,M_451PC1_PT03,N_461KL1_PT01
TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,PH Fan Inlet Pressure,PH O/L DRAFT COMMON POINT,Cylone -1A Gas Outlet Pressure,Cylone -1B Gas outlet Pressure,Cylone -2 Gas Outlet Pressure,Cylone -3 Gas Outlet Pressure,Cyc 4 O/L Draft,Cylone -5 Gas Outlet Pressure,Calciner Outlet Pressure,Calciner Intlet Pressure,Kiln Inlet Pressure
UNIT,tph,tph,Kw,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc
21/12/2019 03:00:00,283.3,0.1,105.3,-471.4,-415.7,-407.6,-385.8,-318.9,-258.1,-220.6,-178.5,-116.0,-27.7,-31.8
21/12/2019 04:00:00,285.1,0.1,105.3,-583.0,-484.3,-471.9,-450.2,-381.7,-307.4,-261.3,-220.9,-150.5,-38.3,-40.5
21/12/2019 05:00:00,284.1,0.1,105.3,-573.7,-475.2,-459.0,-440.2,-378.4,-299.1,-253.6,-215.8,-144.9,-34.0,-40.9
21/12/2019 06:00:00,283.1,0.1,105.3,-573.4,-475.5,-464.7,-441.5,-377.8,-300.5,-258.0,-217.1,-144.8,-36.5,-35.0
21/12/2019 07:00:00,285.0,0.1,105.3,-573.0,-473.9,-449.6,-439.3,-374.4,-303.0,-257.9,-219.0,-143.2,-36.4,-38.8
21/12/2019 08:00:00,284.1,0.1,106.7,-571.0,-469.7,-458.1,-434.9,-371.3,-296.8,-253.9,-216.3,-137.7,-32.7,-31.0
21/12/2019 09:00:00,283.3,0.1,105.3,-570.7,-471.4,-449.4,-436.9,-372.3,-300.0,-256.9,-215.4,-139.8,-30.0,-37.4
21/12/2019 10:00:00,284.6,0.1,105.3,-566.9,-470.2,-452.5,-436.5,-371.8,-298.4,-255.7,-212.2,-138.0,-29.9,-35.1
21/12/2019 11:00:00,285.1,0.1,105.3,-571.9,-473.9,-456.4,-440.4,-375.4,-297.9,-254.4,-212.6,-141.2,-34.8,-36.7
21/12/2019 12:00:00,283.3,0.1,103.9,-566.8,-468.8,-450.3,-437.4,-365.0,-298.2,-255.8,-210.3,-137.9,-36.5,-36.0
21/12/2019 13:00:00,284.4,0.1,105.3,-565.6,-466.9,-449.3,-436.9,-361.6,-299.7,-253.7,-212.4,-141.1,-38.0,-35.7
21/12/2019 14:00:00,284.1,0.1,105.3,-572.4,-475.5,-456.8,-445.7,-377.0,-304.1,-259.0,-214.5,-146.6,-27.2,-32.9
21/12/2019 15:00:00,283.2,0.1,105.3,-570.5,-473.1,-450.7,-441.4,-377.5,-292.0,-252.9,-207.6,-138.3,-34.6,-37.8
21/12/2019 16:00:00,283.5,0.1,105.3,-571.3,-469.8,-459.6,-438.0,-380.4,-299.6,-258.3,-211.1,-141.3,-38.7,-35.2
21/12/2019 17:00:00,283.7,0.1,106.7,-561.5,-465.3,-445.3,-434.1,-374.6,-296.2,-256.5,-209.3,-140.7,-33.3,-32.0
21/12/2019 18:00:00,284.4,0.1,105.3,-559.3,-465.2,-451.3,-434.8,-373.7,-295.9,-254.0,-208.7,-138.7,-32.9,-32.6
21/12/2019 19:00:00,284.1,0.1,106.7,-553.2,-455.1,-442.4,-426.7,-365.2,-289.2,-246.6,-200.5,-131.6,-36.5,-5.2
21/12/2019 20:00:00,283.8,0.1,105.3,-554.0,-458.3,-442.2,-428.0,-364.2,-290.3,-248.7,-204.2,-133.3,-34.3,-0.1
21/12/2019 21:00:00,285.1,0.1,105.3,-547.7,-449.9,-444.2,-420.8,-363.1,-289.9,-248.7,-204.2,-132.9,-33.6,1.1
21/12/2019 22:00:00,283.1,0.1,105.3,-523.4,-426.8,-421.4,-400.5,-347.4,-279.8,-236.6,-197.0,-127.5,-32.4,-1.5
21/12/2019 23:00:00,283.3,0.1,105.3,-552.8,-453.7,-453.9,-425.8,-362.0,-290.4,-245.2,-200.1,-122.6,-25.5,-1.2
22/12/2019 00:00:00,285.8,0.1,105.3,-564.3,-468.4,-452.0,-435.0,-369.1,-291.7,-250.7,-206.6,-126.3,-34.1,-33.3
22/12/2019 01:00:00,283.9,0.1,105.3,-562.4,-464.7,-451.4,-432.7,-368.0,-287.5,-248.4,-204.0,-128.6,-31.7,-32.6
22/12/2019 02:00:00,283.1,0.1,106.7,-570.2,-468.9,-455.6,-436.4,-370.3,-288.2,-248.7,-202.7,-128.7,-37.1,-31.4
22/12/2019 03:00:00,283.7,0.1,105.3,-548.8,-447.5,-448.2,-414.5,-354.8,-261.2,-226.0,-186.4,-114.7,-28.8,-13.1
22/12/2019 04:00:00,283.4,0.1,105.3,-486.1,-437.2,-437.2,-408.0,-352.2,-272.9,-235.9,-186.4,-114.4,-27.9,-29.8
22/12/2019 05:00:00,283.8,0.1,106.7,-578.7,-474.1,-462.2,-441.9,-372.5,-291.7,-241.8,-201.4,-123.2,-32.5,-28.1
22/12/2019 06:00:00,284.8,0.1,106.7,-577.6,-475.1,-464.0,-442.4,-372.2,-285.6,-235.8,-196.3,-122.9,-28.9,-28.5
22/12/2019 07:00:00,286.9,0.1,108.2,-575.9,-471.2,-458.6,-440.6,-371.2,-288.1,-243.5,-198.3,-126.0,-29.0,-24.6
22/12/2019 08:00:00,287.3,0.1,108.2,-48.4,-2.5,1.1,10.5,12.0,8.4,7.0,3.0,36.0,-5.3,2.4
22/12/2019 09:00:00,277.4,0.1,105.3,-469.0,-411.3,-413.8,-382.7,-322.7,-246.0,-202.7,-162.7,-99.6,-21.6,-26.7
22/12/2019 10:00:00,289.1,0.1,108.2,-494.2,-440.7,-447.2,-409.5,-354.3,-278.8,-229.8,-193.3,-117.9,-29.1,-27.7
22/12/2019 11:00:00,288.2,0.1,106.7,-582.9,-479.3,-469.1,-444.0,-374.9,-286.6,-243.4,-197.9,-127.4,-30.3,-30.1
22/12/2019 12:00:00,287.5,0.1,106.7,-581.4,-477.5,-463.6,-444.6,-376.5,-293.8,-249.5,-205.8,-134.0,-34.6,-23.9
22/12/2019 13:00:00,287.3,0.1,106.7,-582.4,-481.7,-469.2,-447.4,-374.1,-294.7,-248.9,-203.4,-132.3,-33.5,-28.4
22/12/2019 14:00:00,287.9,0.1,106.7,-586.2,-480.7,-455.8,-448.0,-381.3,-296.3,-250.3,-204.3,-132.8,-30.9,-30.2
22/12/2019 15:00:00,288.3,0.1,106.7,-579.1,-477.6,-463.3,-443.4,-376.3,-289.7,-242.1,-195.9,-127.0,-29.6,-27.0
22/12/2019 16:00:00,287.2,0.1,106.7,-577.6,-479.4,-460.6,-445.5,-378.5,-292.5,-246.8,-202.5,-133.7,-35.8,-30.0
22/12/2019 17:00:00,287.7,0.1,108.2,-576.9,-480.8,-455.9,-446.4,-378.9,-297.3,-248.1,-201.5,-134.7,-37.8,-31.5
22/12/2019 18:00:00,289.0,0.1,106.7,-579.2,-476.4,-458.6,-444.2,-376.7,-295.3,-250.7,-203.9,-131.0,-31.6,-28.3
22/12/2019 19:00:00,287.3,0.1,106.7,-583.5,-481.3,-451.8,-448.0,-380.2,-297.8,-250.0,-196.9,-129.6,-30.6,-32.4
22/12/2019 20:00:00,287.9,0.1,106.7,-565.3,-463.5,-458.6,-431.4,-365.2,-287.8,-241.4,-195.2,-125.8,-35.0,-24.5
22/12/2019 21:00:00,287.8,0.1,106.7,-563.2,-463.3,-451.1,-430.9,-363.3,-286.2,-240.0,-195.2,-124.6,-27.9,-22.6
22/12/2019 22:00:00,287.8,0.1,106.7,-565.0,-468.7,-452.1,-437.6,-365.9,-287.4,-241.1,-197.0,-125.8,-27.2,-26.3
22/12/2019 23:00:00,288.0,0.1,106.7,-574.4,-472.9,-457.7,-441.4,-363.9,-284.0,-237.5,-196.0,-123.7,-29.2,-20.4
23/12/2019 00:00:00,287.9,0.1,106.7,-578.8,-479.1,-463.7,-447.0,-372.9,-293.2,-245.9,-204.0,-131.4,-36.1,-31.7
23/12/2019 01:00:00,287.7,0.1,106.7,-548.7,-458.0,-443.1,-428.8,-364.5,-281.5,-241.5,-201.5,-126.6,-31.6,-28.5
23/12/2019 02:00:00,287.5,0.1,106.7,-582.1,-480.1,-473.4,-448.1,-377.9,-297.6,-251.4,-209.6,-134.8,-32.4,-23.8
23/12/2019 03:00:00,288.3,0.1,106.7,-588.0,-482.8,-472.4,-450.7,-377.7,-299.0,-255.3,-212.3,-138.5,-35.5,-23.5
23/12/2019 04:00:00,289.0,0.1,106.7,-592.3,-488.3,-471.7,-455.3,-386.1,-304.5,-259.0,-215.6,-141.6,-36.0,-29.6
23/12/2019 05:00:00,291.0,0.1,106.7,-592.2,-488.7,-474.0,-456.5,-384.4,-302.1,-257.4,-215.9,-141.1,-35.7,-23.1
23/12/2019 06:00:00,290.6,0.1,108.2,-587.3,-480.6,-468.7,-451.0,-383.0,-303.1,-259.2,-220.0,-142.5,-30.6,-25.0
23/12/2019 07:00:00,289.5,0.1,108.2,-600.0,-491.8,-478.0,-460.0,-383.1,-300.7,-251.8,-211.9,-134.9,-29.5,-26.0
23/12/2019 08:00:00,291.5,0.1,109.6,-601.7,-493.0,-484.5,-461.6,-384.2,-300.9,-256.2,-213.1,-135.0,-33.8,-25.2
23/12/2019 09:00:00,291.4,0.1,109.6,-602.1,-497.1,-479.8,-464.3,-376.4,-299.7,-248.8,-208.1,-130.3,-26.2,-26.5
23/12/2019 10:00:00,291.7,0.1,108.2,-602.9,-495.7,-482.3,-463.3,-380.9,-300.4,-251.2,-207.8,-130.3,-31.2,-21.3
23/12/2019 11:00:00,291.5,0.1,108.2,-475.2,-376.7,-372.9,-349.2,-325.5,-243.8,-213.1,-180.1,-117.6,-32.6,-14.6
23/12/2019 12:00:00,263.4,0.1,101.0,-410.7,-324.5,-311.8,-299.6,-260.8,-195.6,-162.1,-131.6,-78.8,-31.3,-9.4
23/12/2019 13:00:00,273.4,0.1,102.5,-540.8,-445.3,-427.0,-416.0,-345.9,-282.0,-235.9,-198.0,-133.1,-25.7,-22.4
23/12/2019 14:00:00,273.5,0.1,103.9,-565.2,-470.0,-453.0,-439.2,-373.9,-305.3,-257.8,-214.4,-144.2,-37.1,-24.0
23/12/2019 15:00:00,280.5,0.1,103.9,-570.4,-475.9,-461.4,-443.0,-378.0,-303.7,-256.5,-213.1,-142.4,-33.0,-22.0
23/12/2019 16:00:00,286.9,0.1,106.7,-570.9,-477.4,-463.5,-445.3,-382.0,-304.9,-258.0,-213.8,-142.3,-29.8,-23.1
23/12/2019 17:00:00,292.7,0.1,108.2,-577.9,-480.5,-466.1,-448.7,-380.5,-297.4,-244.9,-200.6,-130.4,-28.0,-20.8
23/12/2019 18:00:00,292.3,0.1,108.2,-573.9,-475.0,-464.7,-444.2,-372.6,-292.9,-242.4,-195.7,-128.8,-35.5,-21.8
23/12/2019 19:00:00,292.3,0.1,108.2,-578.2,-477.8,-461.8,-446.5,-375.9,-298.6,-249.7,-204.9,-136.4,-33.8,-21.3
23/12/2019 20:00:00,291.9,0.1,108.2,-541.3,-448.8,-438.8,-419.6,-353.3,-283.2,-230.4,-183.6,-118.6,-22.7,-15.9
23/12/2019 21:00:00,292.4,0.1,108.2,-539.8,-444.4,-442.1,-416.9,-350.3,-281.3,-233.4,-189.2,-122.0,-29.4,-17.8
23/12/2019 22:00:00,292.1,0.1,108.2,-540.8,-450.6,-453.1,-425.0,-356.7,-286.3,-242.3,-201.1,-127.5,-27.9,-24.9
23/12/2019 23:00:00,292.3,0.1,108.2,-562.7,-461.2,-453.3,-435.5,-360.0,-287.7,-237.7,-196.1,-121.8,-34.2,-23.5
24/12/2019 00:00:00,291.6,0.1,108.2,-578.2,-478.4,-474.2,-450.1,-372.3,-298.8,-252.0,-213.1,-139.1,-29.6,-27.3
24/12/2019 01:00:00,292.2,0.1,108.2,-575.0,-471.3,-464.3,-443.5,-374.4,-296.0,-248.9,-204.9,-134.7,-33.1,-26.6
24/12/2019 02:00:00,292.3,0.1,108.2,-571.3,-467.6,-453.8,-441.1,-373.7,-295.5,-249.7,-207.8,-134.7,-29.9,-25.0
24/12/2019 03:00:00,292.3,0.1,108.2,-575.1,-473.1,-466.7,-443.8,-373.8,-294.2,-250.7,-208.0,-134.7,-32.6,-26.1
24/12/2019 04:00:00,292.1,0.1,108.2,-610.7,-505.1,-489.3,-472.6,-396.8,-311.5,-269.1,-220.5,-146.2,-36.1,-30.8
24/12/2019 05:00:00,292.3,0.1,108.2,-586.2,-482.6,-473.6,-452.9,-383.5,-303.1,-259.3,-215.8,-142.1,-31.1,-26.8
24/12/2019 06:00:00,291.7,0.1,108.2,-585.9,-482.5,-479.8,-453.0,-383.3,-303.9,-259.6,-218.6,-143.0,-35.7,-28.8
24/12/2019 07:00:00,292.3,0.1,108.2,-602.3,-494.2,-481.3,-464.3,-389.5,-307.7,-264.7,-220.5,-145.0,-30.5,-30.9
24/12/2019 08:00:00,291.9,0.1,108.2,-598.7,-490.9,-482.3,-462.2,-383.7,-305.3,-258.3,-216.7,-139.8,-37.9,-28.6
24/12/2019 09:00:00,291.9,0.1,108.2,-604.1,-493.3,-485.8,-462.9,-384.9,-304.9,-257.6,-212.7,-136.8,-36.6,-27.7
24/12/2019 10:00:00,293.7,0.1,108.2,-602.1,-495.3,-474.2,-464.8,-386.6,-312.4,-263.9,-220.6,-142.8,-31.6,-28.4
24/12/2019 11:00:00,292.4,0.1,108.2,-592.8,-485.8,-482.3,-455.6,-384.2,-312.4,-262.8,-221.2,-145.8,-34.0,-30.0
24/12/2019 12:00:00,292.3,0.1,106.7,-596.6,-491.5,-476.5,-462.3,-385.4,-311.0,-262.3,-219.1,-143.9,-33.7,-37.3
24/12/2019 13:00:00,292.5,0.1,108.2,-585.2,-476.1,-478.2,-447.9,-381.9,-299.0,-247.1,-203.1,-133.1,-33.2,-34.6
24/12/2019 14:00:00,293.3,0.1,106.7,-593.4,-490.2,-475.3,-461.2,-386.0,-305.6,-257.1,-211.9,-141.5,-32.9,-37.1
24/12/2019 15:00:00,292.5,0.1,106.7,-592.3,-487.8,-470.6,-459.7,-384.0,-305.0,-256.6,-209.6,-137.9,-35.1,-6.2
24/12/2019 16:00:00,293.3,0.1,106.7,-585.7,-485.3,-473.7,-456.1,-381.3,-301.9,-253.8,-207.4,-140.1,-34.6,-34.6
24/12/2019 17:00:00,293.7,0.1,108.2,-596.7,-494.8,-475.0,-465.1,-388.4,-307.9,-262.6,-217.5,-146.0,-35.2,-34.1
24/12/2019 18:00:00,293.7,0.1,108.2,-597.5,-493.2,-479.4,-464.7,-388.9,-308.8,-261.4,-215.6,-145.4,-32.3,-30.6
24/12/2019 19:00:00,292.9,0.1,106.7,-594.6,-490.9,-479.9,-463.6,-384.6,-309.2,-258.3,-210.6,-143.0,-35.1,-34.7
24/12/2019 20:00:00,294.9,0.1,108.2,-587.8,-483.7,-466.8,-455.2,-381.7,-304.8,-255.4,-206.3,-139.0,-31.7,-31.8
24/12/2019 21:00:00,295.0,0.1,106.7,-588.9,-486.1,-476.7,-458.1,-377.1,-299.8,-253.9,-206.6,-138.1,-29.7,-31.1
24/12/2019 22:00:00,291.5,0.1,106.7,-575.8,-474.1,-468.2,-445.4,-366.7,-293.1,-247.4,-201.7,-129.8,-26.1,-35.0
24/12/2019 23:00:00,292.1,0.1,106.7,-527.0,-428.1,-429.2,-402.5,-332.4,-261.7,-225.7,-189.1,-119.8,-25.1,-28.3
25/12/2019 00:00:00,250.5,0.1,96.8,-445.0,-357.2,-349.0,-335.9,-279.2,-219.2,-182.8,-145.5,-89.1,-27.1,-17.4
25/12/2019 01:00:00,265.9,0.1,101.0,-449.6,-359.7,-349.2,-335.8,-276.0,-216.5,-184.5,-148.3,-91.6,-24.0,-18.0
25/12/2019 02:00:00,286.7,0.1,105.3,-557.6,-452.5,-442.2,-424.4,-347.2,-276.4,-229.7,-184.8,-116.3,-27.1,-20.2
25/12/2019 03:00:00,291.7,0.1,106.7,-569.0,-461.6,-452.4,-436.4,-359.6,-288.0,-240.0,-194.8,-122.3,-32.8,-22.0
25/12/2019 04:00:00,292.8,0.1,106.7,-569.9,-464.2,-448.8,-437.5,-360.7,-288.1,-244.6,-195.8,-125.9,-28.7,-23.3
25/12/2019 05:00:00,291.2,0.1,108.2,-552.6,-449.7,-441.5,-423.0,-348.7,-279.8,-235.8,-194.3,-124.6,-28.3,-22.7
25/12/2019 06:00:00,279.6,0.1,103.9,-548.6,-450.5,-431.0,-420.4,-350.0,-278.6,-233.4,-189.6,-124.0,-32.4,-22.6
25/12/2019 07:00:00,278.0,0.1,103.9,-565.0,-462.5,-451.3,-433.5,-364.5,-291.0,-250.6,-208.9,-138.5,-25.3,-25.3
25/12/2019 08:00:00,278.1,0.1,103.9,-570.7,-468.8,-458.6,-438.1,-370.3,-293.9,-254.5,-210.0,-138.8,-29.1,-27.5
25/12/2019 09:00:00,278.3,0.1,103.9,-574.9,-470.1,-462.1,-439.0,-363.7,-291.7,-244.8,-206.5,-131.1,-30.9,-23.4
25/12/2019 10:00:00,278.7,0.1,105.3,-572.4,-465.2,-453.7,-433.7,-352.8,-287.9,-242.5,-199.3,-127.1,-32.5,-21.2
25/12/2019 11:00:00,283.1,0.1,105.3,-576.4,-469.2,-456.1,-438.6,-362.5,-292.2,-244.4,-197.1,-126.2,-30.1,-21.4
25/12/2019 12:00:00,286.0,0.1,105.3,-580.3,-472.9,-460.9,-442.5,-368.2,-291.7,-245.4,-201.1,-130.4,-29.7,-23.1
25/12/2019 13:00:00,288.2,0.1,106.7,-577.6,-470.3,-463.1,-442.5,-358.9,-291.8,-242.9,-197.4,-127.1,-29.4,-16.7
25/12/2019 14:00:00,288.5,0.1,105.3,-580.4,-477.7,-463.1,-443.6,-372.6,-299.4,-252.2,-203.5,-136.5,-35.0,-24.7
25/12/2019 15:00:00,288.2,0.1,106.7,-581.6,-479.0,-460.4,-447.6,-370.3,-299.4,-250.8,-209.1,-140.1,-27.9,-27.1
25/12/2019 16:00:00,287.6,0.1,106.7,-588.8,-486.3,-466.4,-456.1,-383.0,-305.2,-259.4,-213.0,-144.5,-28.8,-17.3
25/12/2019 17:00:00,287.3,0.1,106.7,-589.4,-485.8,-477.4,-454.6,-381.7,-305.3,-257.2,-213.4,-141.2,-29.8,-31.2
25/12/2019 18:00:00,287.9,0.1,106.7,-592.3,-486.5,-470.4,-455.2,-383.6,-309.0,-259.0,-212.8,-143.2,-26.1,-33.5
25/12/2019 19:00:00,288.2,0.1,106.7,-590.2,-485.6,-471.9,-453.3,-383.4,-305.1,-257.7,-213.7,-143.0,-31.4,-36.0
25/12/2019 20:00:00,282.6,0.1,105.3,-587.2,-482.5,-473.7,-451.0,-380.8,-305.7,-256.5,-213.0,-143.3,-27.2,-37.4
25/12/2019 21:00:00,283.3,0.1,105.3,-570.6,-470.4,-451.2,-439.0,-368.1,-296.1,-248.4,-207.5,-139.3,-27.6,-32.6
25/12/2019 22:00:00,282.6,0.1,105.3,-568.6,-464.0,-461.3,-437.2,-365.5,-294.1,-245.4,-205.1,-133.6,-27.8,-22.3
25/12/2019 23:00:00,278.6,0.1,103.9,-574.6,-470.5,-463.9,-440.3,-368.8,-297.9,-249.4,-210.6,-136.3,-27.0,-1.2
26/12/2019 00:00:00,279.5,0.1,103.9,-560.1,-456.0,-447.6,-428.5,-356.3,-284.7,-238.2,-203.7,-130.1,-27.2,-33.8
26/12/2019 01:00:00,282.0,0.1,103.9,-555.9,-452.9,-442.6,-424.2,-358.2,-285.9,-240.9,-200.7,-129.1,-28.8,-34.4
26/12/2019 02:00:00,278.6,0.1,103.9,-541.9,-440.9,-437.5,-412.8,-353.5,-284.8,-240.6,-202.3,-130.7,-30.1,-30.7
26/12/2019 03:00:00,278.5,0.1,102.5,-560.8,-455.1,-442.9,-426.3,-361.7,-288.6,-242.6,-204.0,-133.9,-29.1,-31.9
26/12/2019 04:00:00,275.2,0.1,102.5,-562.7,-458.4,-445.5,-430.2,-360.4,-287.7,-243.9,-202.8,-133.6,-20.6,-24.4
26/12/2019 05:00:00,282.6,0.1,105.3,-566.7,-459.8,-449.6,-431.4,-360.9,-289.6,-243.2,-205.0,-132.7,-16.7,-26.7
26/12/2019 06:00:00,282.1,0.1,105.3,-587.2,-480.2,-464.7,-449.5,-374.1,-276.3,-254.2,-211.7,-137.7,-27.6,-27.4
26/12/2019 07:00:00,282.3,0.1,106.7,-586.2,-479.9,-468.8,-448.8,-371.6,-309.1,-253.3,-210.5,-135.1,-29.2,-26.8
26/12/2019 08:00:00,285.1,0.1,106.7,-583.4,-474.5,-465.4,-445.1,-369.1,-309.1,-249.6,-210.8,-135.6,-26.9,-22.2
26/12/2019 09:00:00,285.6,0.1,106.7,-582.6,-475.0,-462.5,-442.8,-368.7,-304.9,-247.3,-206.6,-131.3,-26.0,-24.7
26/12/2019 10:00:00,285.8,0.1,106.7,-583.7,-477.6,-460.2,-447.1,-370.4,-310.0,-254.7,-215.7,-138.3,-30.2,-25.8
26/12/2019 11:00:00,285.4,0.1,106.7,-572.8,-467.9,-460.2,-439.0,-356.8,-308.5,-252.4,-213.9,-140.9,-32.1,-1.4
26/12/2019 12:00:00,284.4,0.1,105.3,-565.6,-461.2,-462.2,-433.4,-356.2,-302.4,-247.4,-208.6,-136.0,-34.8,-31.8
26/12/2019 13:00:00,285.6,0.1,105.3,-581.1,-474.5,-463.1,-447.8,-362.9,-310.7,-253.3,-211.0,-140.3,-35.0,-34.4
26/12/2019 14:00:00,284.3,0.1,105.3,-583.4,-476.1,-462.1,-448.7,-375.5,-310.1,-255.8,-213.7,-143.2,-32.0,-29.8
26/12/2019 15:00:00,285.6,0.1,106.7,-583.0,-477.6,-460.8,-447.7,-377.0,-312.3,-257.8,-215.0,-143.1,-28.9,-24.9
26/12/2019 16:00:00,286.2,0.1,106.7,-575.8,-474.1,-465.7,-449.3,-380.2,-317.2,-259.7,-215.4,-142.9,-27.2,-37.2
26/12/2019 17:00:00,286.0,0.1,106.7,-577.8,-475.6,-458.0,-443.4,-377.2,-310.5,-253.3,-210.1,-136.5,-30.7,-22.7
26/12/2019 18:00:00,286.3,0.1,106.7,-565.9,-463.8,-455.0,-433.8,-369.9,-306.1,-247.2,-204.5,-136.1,-27.8,-21.8
26/12/2019 19:00:00,291.4,0.1,108.2,-577.7,-471.7,-462.2,-441.7,-370.9,-309.1,-249.5,-207.4,-135.0,-31.9,-23.1
26/12/2019 20:00:00,291.2,0.1,108.2,-566.4,-467.5,-460.3,-434.6,-370.2,-301.9,-246.0,-201.7,-129.2,-21.8,-12.4
26/12/2019 21:00:00,290.2,0.1,106.7,-580.5,-476.4,-469.3,-444.8,-365.1,-307.9,-247.3,-207.2,-132.9,-30.7,-22.1
26/12/2019 22:00:00,290.9,0.1,106.7,-580.7,-478.1,-465.8,-445.4,-371.2,-306.4,-250.7,-213.7,-136.4,-33.0,-24.1
26/12/2019 23:00:00,290.1,0.1,106.7,-574.7,-472.1,-461.3,-441.9,-368.1,-307.4,-253.0,-214.3,-134.6,-30.3,-20.1
27/12/2019 00:00:00,290.2,0.1,108.2,-572.5,-465.7,-462.6,-437.3,-368.1,-306.4,-247.7,-211.3,-134.1,-28.1,-0.7
27/12/2019 01:00:00,294.3,0.1,108.2,-572.0,-468.3,-458.3,-439.3,-371.4,-303.9,-249.6,-210.5,-136.6,-29.9,-30.3
27/12/2019 02:00:00,293.9,0.1,108.2,-573.6,-467.4,-460.3,-439.4,-367.7,-299.0,-242.0,-199.7,-129.3,-22.7,-29.0
27/12/2019 03:00:00,292.3,0.1,106.7,-571.7,-466.6,-457.9,-437.0,-368.0,-301.3,-247.5,-208.0,-134.1,-25.4,-27.2
27/12/2019 04:00:00,293.0,0.1,108.2,-568.4,-463.9,-459.0,-435.4,-366.7,-301.7,-248.1,-209.4,-135.8,-26.6,-28.5
27/12/2019 05:00:00,292.5,0.1,106.7,-557.8,-456.1,-457.6,-428.5,-363.7,-300.6,-243.2,-206.2,-134.0,-24.3,-30.9
27/12/2019 06:00:00,292.2,0.1,106.7,-573.3,-467.4,-459.7,-440.3,-368.4,-304.5,-250.2,-211.7,-136.7,-33.5,-30.8
27/12/2019 07:00:00,293.6,0.1,108.2,-572.4,-466.9,-459.1,-438.1,-366.2,-309.3,-250.4,-213.6,-138.0,-25.6,-27.7
27/12/2019 08:00:00,293.1,0.1,108.2,-573.7,-469.5,-460.0,-440.4,-370.2,-308.2,-254.1,-217.3,-138.0,-29.4,-25.8
27/12/2019 09:00:00,293.0,0.1,108.2,-600.7,-493.6,-479.7,-461.5,-384.7,-315.8,-261.8,-223.1,-142.1,-27.8,-25.3
27/12/2019 10:00:00,292.3,0.1,108.2,-610.6,-503.3,-489.3,-471.5,-389.5,-320.8,-261.0,-216.8,-141.4,-33.0,-27.9
27/12/2019 11:00:00,291.5,0.1,108.2,-621.2,-507.4,-498.0,-476.0,-396.5,-319.6,-259.1,-214.5,-141.1,-33.2,-28.4
27/12/2019 12:00:00,283.5,0.1,105.3,-607.8,-501.6,-492.0,-472.8,-385.7,-321.8,-259.6,-217.4,-145.0,-27.2,-27.1
27/12/2019 13:00:00,282.2,0.1,103.9,-604.4,-496.3,-487.8,-467.2,-385.4,-316.4,-258.2,-214.1,-145.0,-31.4,-31.0
27/12/2019 14:00:00,277.9,0.1,105.3,-585.5,-480.3,-464.3,-451.7,-372.3,-302.6,-249.5,-209.6,-137.5,-31.2,-23.7
27/12/2019 15:00:00,277.5,0.1,103.9,-564.9,-456.9,-450.2,-433.9,-354.1,-289.7,-233.2,-193.9,-121.1,-32.3,-25.3
27/12/2019 16:00:00,276.0,0.1,102.5,-576.2,-470.1,-456.4,-440.9,-363.5,-297.6,-238.8,-196.9,-125.3,-29.4,-23.1
27/12/2019 17:00:00,275.2,0.1,102.5,-551.7,-451.5,-440.1,-423.6,-351.0,-288.0,-234.2,-194.8,-126.5,-10.5,-21.9
27/12/2019 18:00:00,287.0,0.1,106.7,-547.3,-449.7,-439.7,-422.1,-350.6,-287.3,-233.3,-191.4,-122.9,-23.1,-21.4
27/12/2019 19:00:00,288.9,0.1,106.7,-544.4,-445.5,-440.5,-418.5,-349.3,-291.3,-233.7,-194.0,-123.5,-19.0,-15.7
27/12/2019 20:00:00,282.9,0.1,105.3,-545.9,-448.4,-434.3,-418.2,-353.6,-287.9,-237.5,-199.0,-128.8,-15.9,-24.7
27/12/2019 21:00:00,282.9,0.1,105.3,-546.3,-447.0,-440.5,-419.0,-357.8,-293.6,-240.3,-199.5,-129.1,-30.7,-24.9
27/12/2019 22:00:00,287.9,0.1,105.3,-552.1,-448.3,-442.3,-419.6,-355.3,-289.5,-233.5,-196.3,-122.2,-25.8,-19.9
27/12/2019 23:00:00,287.6,0.1,106.7,-550.7,-446.7,-442.9,-418.8,-356.2,-289.4,-235.2,-197.5,-122.4,-26.8,-18.9
28/12/2019 00:00:00,287.8,0.1,106.7,-501.4,-442.9,-444.5,-414.8,-344.6,-290.2,-232.7,-195.1,-119.4,-25.7,-13.3
28/12/2019 01:00:00,287.5,0.1,106.7,-581.3,-469.9,-461.5,-441.3,-370.4,-304.3,-247.7,-205.0,-131.0,-30.0,-21.6
